move_type,d_0,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_-25,d_-24,d_-23,d_-22,d_-21,d_-20,d_-19,d_-18,d_-17,d_-16,d_-15,d_-14,d_-13,d_-12,d_-11,d_-10,d_-9,d_-8,d_-7,d_-6,d_-5,d_-4,d_-3,d_-2,d_-1
GO,2.6805796408168183e-16,0.9999999999999999,0.31824351689693925,0.15534511977611368,0.07433323508145366,0.055672670379547824,0.15719841197991635,0.08469034733525102,0.05816723776563495,0.04071789113377247,0.02020977898869791,0.0322219902303175,0.012739910353592633,0.015838126829665712,0.013641967896911964,0.02392638434110672,0.01015527881173131,0.011320964405917183,0.006853278419189687,0.017640650805309303,0.0033365373827290183,0.005153253720841363,0.0038772496872229688,0.0032285418813111405,0.009814871156090853,0.007152126255331971,0.0046886686763264835,0.004145242601558418,0.004640293533245867,0.002037028514395927,0.006396751161634075,0.002607323679076589,0.002567960506380425,0.0007768664686612195,0.007011920039013196,0.00804300771795152,0.010705457915598434,0.03069315714972068,0.010783627821843443,0.024793173243091673,0.02243480377503209,0.012140267882226469,0.0322946445919473,0.03303692185082165,0.07657630685930186,0.104436429061693,0.17391474517775782,0.12014197908573991,0.07295925659076663,0.05419528022479864,0.12244546844657456
GO,4.407766807207788e-15,1.0,0.2727423964781186,0.08379198370193854,0.028497894088275653,0.020201556628512928,0.08415230367567934,0.18739146719790264,0.046518327931952416,0.02686441732808967,0.008420268828867627,0.024492026634468134,0.014050057337348735,0.017293854009724087,0.024885383003707313,0.011345039487572341,0.02024473473348749,0.00811575070716261,0.006018996042088725,0.007766873199971562,0.015397834246858859,0.010352788795502672,0.0007861664665547177,0.005372455269922372,0.0023772216167780675,0.00429298767108579,0.004734767355417053,0.004033579385009313,0.0025603172350813197,0.0039002896739861316,0.005915876663439171,0.0031919068353031435,0.005819229812727041,0.007026178499113589,0.0016412431492575487,0.009641310046160123,0.015521023486572607,0.01196814963495505,0.01038380212918384,0.005698950819650359,0.020456836862612238,0.01385576579214321,0.018312169789480692,0.03819077685792462,0.0985980283681624,0.17437492596909537,0.04120013338371794,0.11200888775442544,0.08048229226629003,0.04022123489341118,0.1389018975994046
GO,2.600900525478552e-16,0.9999999999999999,0.3126099332794967,0.11149216784911474,0.06391772004254073,0.027201489036061368,0.1191461366955021,0.1778596408617678,0.0664888078966883,0.036284247899096476,0.006235308053206982,0.02848997765619875,0.012915639411577463,0.012725243380529236,0.020373662526802047,0.011681959713880934,0.010084755406018713,0.00795558754558776,0.006667224528501349,0.016371140696977766,0.014747086395715292,0.005980660717225768,0.00623619797881413,0.0021195524582609793,0.0033147849560537608,0.0035232555577936974,0.005452608686717406,0.00622445483431555,0.002215837338161029,0.0033931631902345593,0.007341022075890192,0.0037936058291980937,0.006427371730018464,0.00899265152532308,0.001741043452785229,0.005882548336048657,0.020077038966546435,0.020159009616944296,0.008406520568793343,0.010448628348330435,0.020808386580722624,0.024800568814283514,0.02422350835397514,0.0591674993200063,0.09788771302232885,0.16021867848164106,0.04866018227767594,0.12225949922134355,0.07459386581774417,0.0506665281289469,0.16490947254506252
LEFT,2.4083464188832003e-16,1.0,0.09062809172978958,0.06881758511059528,0.059526787043508986,0.11980010282799287,0.062187844628626636,0.035049074711333145,0.017151584085370878,0.024311347213606494,0.04383156809475961,0.018174394227749847,0.009427636531411867,0.023318380644759187,0.01308331770515785,0.005700073748246106,0.004436197676322252,0.00845363906897628,0.005327021517577728,0.004273342287870162,0.011854150117045908,0.004804874567740828,0.0008797893705580517,0.0008008766927306171,0.003480531224942501,0.00627502133378806,0.0036048726965348635,0.006108139687017093,0.004501306465466743,0.0021883677660617606,0.004586125218952011,0.0027309942017059983,0.0023610527492166846,0.00570316656698161,0.003487297309943774,0.010043623440658353,0.0053641218921156655,0.007304610611280965,0.009556172104647676,0.009356421406909317,0.017508212258249636,0.01624638997960316,0.003708670376180254,0.04804722073757996,0.038765817774309874,0.0381921685317372,0.05267677213625377,0.10287402979907236,0.15886010941229128,0.10248213934141233,0.11648993006971244
LEFT,6.114857670119504e-17,1.0,0.08419689775815019,0.13717087213447776,0.01674261238084932,0.13780114309987648,0.07867357539891208,0.0525083805358063,0.02888975288915321,0.02912499012181771,0.00454351897939175,0.00782162230893378,0.01788869907779851,0.015664721242625454,0.006801015899415975,0.008535908477421054,0.02077865291196178,0.006054312197688251,0.011261498987653742,0.004525167492454972,0.003452536164030545,0.0007609502351048353,0.007533020286771439,0.00956164853631481,0.004213474133696194,0.003927664766426963,0.0014160327890346714,0.004082015438802245,0.006029307441023065,0.00627221485842764,0.005421160059307157,0.006884487245252672,0.0069734704756418886,0.007104956720889675,0.01004023069490427,0.01161911893304063,0.018833441495395554,0.009779220316704678,0.024577027499547075,0.012932755469154317,0.002139340537618113,0.0036373546696433514,0.011136714088983814,0.034353604951221764,0.02848090330336872,0.04304989942900308,0.07997338429901993,0.13107392342242902,0.22993780175032336,0.10045255305728076,0.047239416121149305
LEFT,4.796288931240346e-17,0.9999999999999999,0.13620492462682676,0.07894552704758176,0.10159973693367606,0.09943994529899058,0.021892176880737333,0.01299015178434021,0.003642662404568234,0.018565723946263848,0.016517637880696892,0.007845604390493898,0.012158543468260298,0.012753498919205564,0.01255453314607527,0.0009155956026157419,0.006402045290693529,0.006303435905417671,0.0039444506274327416,0.0046179150327944965,0.007379604973528135,0.0035618167245129754,0.003463122092973142,0.0029968276844323386,0.003519294895042513,0.006098884547260197,0.005229214409537773,0.0018863230307065335,0.0028126013639883196,0.005959853364826292,0.003727057818362778,0.002087192556763819,0.002328101714314323,0.007050849046984957,0.007201661986024059,0.006370660733122961,0.009875064897665842,0.004660857886682437,0.0034327958076815442,0.011829246430572218,0.010874866170287033,0.020361254244825055,0.021892861359552023,0.021325106165291645,0.003955841467556195,0.021029756706090846,0.04701324096274218,0.09492876472979557,0.20187463167723893,0.1785458962012316,0.16252767807689894
LEFT,1.3026329289095922e-15,0.9999999999999999,0.1763293411130724,0.0642542238083097,0.08776728691616353,0.11452147057280662,0.009168968462522815,0.02815021915571018,0.04404422897670004,0.0262671938380682,0.015371844217230684,0.006839593691050953,0.0022410965927645203,0.008076421930558027,0.005737352104226457,0.01073133456501249,0.008371054847576494,0.003680065149442295,0.0053312103845010285,0.007621026281243902,0.00405843032877281,0.0033386609787497685,0.0006094975746084348,0.000647001270629418,0.006545191686929243,0.0006813051435062798,0.0007583812646571493,0.0005513892654316045,0.005940862020606901,0.0072406609609363985,0.001529502558223176,0.0035069620349996956,0.0098594362605337,0.0011906671951107048,0.00786825136137777,0.00764349965931358,0.0016959713906502844,0.009524393066553451,0.0030745198942999544,0.004437291862569624,0.018751254194359662,0.007608808633214684,0.02912860883259796,0.015977139734501353,0.011458746820929653,0.02854678295287981,0.02064760745032594,0.0876624558814169,0.18726547469146762,0.14540192544562888,0.13028450829507685
LEFT,1.5666970681511707e-16,0.9999999999999999,0.1396350029198099,0.07758650402835617,0.08614918217309439,0.12415728858060271,0.048246407660376696,0.040609909025285294,0.0061659989419725475,0.013147938403844536,0.011978932038470972,0.009956548690719557,0.010081824051614103,0.016413840810289085,0.012393922190398381,0.010288984827347672,0.003742318486517984,0.004832138006773022,0.002821291975763446,0.004658225241718976,0.007530409181956619,0.004088548359267781,0.0016244273722114556,0.0019650584324922204,0.0012328344937511334,0.0029795022509579855,0.002607640193711718,0.0029261417956589764,0.008621891816487297,0.0037564787359748394,0.008395976936940544,0.00399331825993013,0.00486868836760413,0.00717823676881723,0.006065074670209902,0.006405469987437336,0.006460131779545439,0.007941272397342632,0.011757758489571165,0.004885974797375215,0.011067838029452192,0.018338881506687492,0.0191436065135966,0.02344126341090978,0.01551234506036986,0.02231000040866696,0.02510474713193765,0.10442152113715526,0.20018668436831932,0.15496570762193332,0.16916949546494342
LEFT,1.518896417271739e-16,0.9999999999999998,0.11524960660680456,0.07871828363223553,0.03877948239659099,0.12468562809893578,0.03599239003758235,0.044981715575275825,0.013790613944297432,0.012968642231226624,0.018661759853924185,0.00525567276650227,0.017326363890448598,0.0012980556829735334,0.016220994655389186,0.014060758932425995,0.006366506057494606,0.004011083112976439,0.0034550386032527855,0.00619229647958765,0.007755255629585837,0.0029919976110536033,0.002055855064805269,0.0035656469498829787,0.004517422125648362,0.003357194817206753,0.003281144116205144,0.00221712645382293,0.007029838235080621,0.0054816203149870525,0.003636260509234663,0.008836045678961874,0.007763048107647234,0.007618976253466286,0.0013935779446326625,0.005518583171014067,0.001433537588124456,0.007705957891176895,0.009806724201277239,0.006778950155212056,0.016267984853365496,0.01620601894204178,0.02883997796128456,0.015821899242841754,0.006703096473452665,0.022125285320072165,0.030452694660588038,0.12283303365419147,0.1738812324518271,0.10678597849875678,0.16712416255337326
LEFT,1.4742628338058126e-16,1.0,0.18962944331183545,0.10368354875488103,0.09087369611400575,0.04667181854583326,0.07350731148411474,0.025678306503191396,0.008562811084503817,0.031775964359289754,0.017490093210164596,0.01827073195158815,0.00749153478676645,0.006426731196168124,0.010670975063194268,0.005167961972430098,0.00616349735582482,0.008852267941702059,0.009290509889787616,0.002434378844314545,0.008107472292712872,0.006741584898623439,0.007063203434270218,0.008039046951600811,0.00588594122922142,0.004091299562262037,0.0026735916636778795,0.0019549356506771234,0.004501126535444835,0.003800266733442818,0.0019460714082340548,0.0020934899875289874,0.0008758100478170576,0.0056084620649025745,0.0063075911866307495,0.00917812354998512,0.009208361559635447,0.003934538647552497,0.007784025518331784,0.009630159297851396,0.009465350695562508,0.009198136451067816,0.006282492548096497,0.006949233596652302,0.010191846909008121,0.029321738203154292,0.034328608977358614,0.05228799514522725,0.1506863550035591,0.2801112947981226,0.13078204972403595
GO,5.257510266742314e-17,1.0000000000000002,0.369869365286111,0.18417248863997612,0.08069376203000057,0.06987710411029482,0.17092359775675472,0.0634700981760303,0.06853803814851693,0.024687579636559678,0.026926106221290824,0.011830457648866338,0.030758334103810823,0.03283274551951033,0.009279416159535859,0.004939992548854457,0.02280967343379039,0.010549877880256766,0.009676820192673408,0.007035561971640294,0.009321826031460463,0.007179054274958999,0.012055519052639657,0.012518974704621723,0.007316819996375751,0.006989208741008487,0.004872213728858186,0.0011162550026045498,0.012310263851545402,0.0027404485971960425,0.00778527002467152,0.00854198046501663,0.00559512591401359,0.009735026120116287,0.01362815339648513,0.013566192081932608,0.0025995324772212784,0.0038340573711598954,0.009240064329172857,0.03066626417780385,0.012024820744116949,0.027596673745804306,0.01214210440621391,0.030665437140430577,0.05402644707282044,0.13203409053599693,0.15708258065822914,0.06822932019426188,0.08804604765710533,0.10973231655213185,0.22014962951190756
GO,3.3425530644475423e-15,1.0,0.38007574400414657,0.1744762730303516,0.17658103979312686,0.0825145703537556,0.11609477937178499,0.07034517432368911,0.01057711481135537,0.07964016337260064,0.060894829788602896,0.02995258871853655,0.03911822592305081,0.01274839387668052,0.01953278935338022,0.017284618206367466,0.021603722594746286,0.03637295250042489,0.012834644469114968,0.003726817786333944,0.016203459844021644,0.001556900090980142,0.009927069458216366,0.013947540442848906,0.020963257053287852,0.017636532330976222,0.009809965871235072,0.006547715165781237,0.005877128050023555,0.01281602034841229,0.013822315365314345,0.00983127003920463,0.011526475667990074,0.016609227732094348,0.0031878797903034817,0.012576863798676173,0.011142221329509648,0.021825251061352406,0.011893992735335148,0.035563585862257184,0.04081667464200813,0.03799062843897442,0.02433887998227442,0.0915514515528338,0.03850473081828978,0.11160026658851809,0.058970787789425036,0.19257311865530954,0.09893532944923247,0.06301830794267702,0.12189970207250063
GO,1.3874590493347488e-16,1.0,0.3078205357276181,0.14731212141820468,0.11738631473745684,0.03581783352843933,0.1334495836442299,0.0980213757970225,0.07420386048327281,0.02274365381019619,0.027182306505221635,0.007234490715775397,0.0032034916950822423,0.03688983765272486,0.036374533246479566,0.017764127554669138,0.028185373459674447,0.02179251918340395,0.01099367613086733,0.011896755427546318,0.0236676968964113,0.00767570494970998,0.011457714620888064,0.004160190431571757,0.01508971700053881,0.012122867586190914,0.011756227738309217,0.007144528871211618,0.004208350246775384,0.010445170927335675,0.006837845270963373,0.009729561798968358,0.008275368987344784,0.010222155131904437,0.0278427690272193,0.012294267750973921,0.018223127797278384,0.011289974285383348,0.008158083425314242,0.018507054317408025,0.004604162186411354,0.012568594144767176,0.04654751987053756,0.017641398663111065,0.07243227828718785,0.11549667379477763,0.1472543027864887,0.1496734053773301,0.013804156627993188,0.04862967316873886,0.07451759805627305
GO,3.866449242689473e-16,0.9999999999999999,0.32032348714783426,0.13426044628265046,0.09073887982393417,0.06357800627907546,0.15041634283250188,0.04898476605740525,0.07675647065835332,0.04319220977501897,0.014368005458381794,0.031009906574141148,0.02273046975849141,0.00961684929632828,0.03165232232688583,0.017924405851113018,0.006458689185362751,0.021105894289783548,0.009878282682651944,0.0012067246788473145,0.007764567388453131,0.007644279181934991,0.0007712956693909686,0.011751817004788537,0.011652868896063132,0.004434048317086016,0.004838114989325922,0.0056959770361443935,0.007395254665636819,0.0035388493964264847,0.001963819309519644,0.0069417315113123185,0.011520901334272273,0.007740180415519077,0.004447704234096122,0.0053921364062335265,0.008180496018128407,0.014535146090609965,0.024159932874934485,0.01762509558717961,0.017220985849462293,0.007476246552085255,0.03742864860147742,0.04499922833901153,0.08623978753711217,0.08964758455422549,0.15006560920092143,0.1155643262091268,0.05322116915313573,0.05003578701670021,0.1650626507300381
GO,8.346767504492579e-17,1.0,0.3103585354929878,0.16412571453495867,0.07170606640283195,0.07534832889392869,0.15476472507315284,0.07554246412551886,0.07247831774875196,0.04232141856533725,0.014561949773777496,0.002291248622254138,0.0283935477148092,0.05000557692599091,0.02286030825252425,0.01277558606621797,0.006587068301012428,0.010592516477278482,0.012817604000607153,0.015716970848573705,0.00709522286518606,0.008933204272405782,0.011692783259371913,0.012935146005123419,0.008340064598252966,0.003186700331772273,0.005586949442088191,0.00915633243931012,0.006786122294048314,0.013295900905720845,0.0008407699354648599,0.007286803800743547,0.00954648472018826,0.0037924960870792134,0.012159960418475934,0.008888896556568436,0.011887865325292112,0.00540659196118964,0.018141502299295804,0.04077267889045096,0.010998603820786506,0.005777605533992316,0.03261353627700416,0.041731770867074115,0.06416770788234782,0.1003181366729246,0.19150557507600108,0.07453548740818179,0.08069400323563886,0.04751164664210524,0.12884379215540528
GO,1.7803737383999925e-16,0.9999999999999999,0.3325426789077668,0.13999880828347355,0.07515823041793711,0.1065795856841986,0.15765103749251652,0.02539411881016688,0.09912472299560415,0.035417048952575185,0.015028798191335346,0.025063154529843232,0.02808757363172711,0.019949775971210643,0.03735067355437477,0.017452573866584695,0.008647362737691384,0.015575146467148651,0.013184502479689162,0.0027132687592609896,0.0060832449812443555,0.006500826339257246,0.009800845716228974,0.011167956470013677,0.007542572634166249,0.002005221185682585,0.00265825437900181,0.004194330414322725,0.006679905512710397,0.008260637644175969,0.005860767912597456,0.006288386633494437,0.0038590473302740117,0.007834777286104964,0.01383901682049766,0.007288449730511325,0.0006753544284857508,0.01114372911429936,0.023457686400603747,0.032757328078074174,0.016089705737825154,0.019379223140871156,0.0038152853102927493,0.02959786249997101,0.11217666940931155,0.06957169980359247,0.1926652194377261,0.07783189872317443,0.08938008976980814,0.08358355139076692,0.1810483109702642
GO,8.570402377578632e-17,1.0,0.3285701632649352,0.12713734586890618,0.0652834246070862,0.09235702948378545,0.14952341296907015,0.035197585848300635,0.09930559034700646,0.0287080572863179,0.01746558098285761,0.019943308779988483,0.02847918569685891,0.02640270271155164,0.025651041117028945,0.006190456124740738,0.021363361867040374,0.0131824873830028,0.009653422500495466,0.006692741547005105,0.0022795846191111116,0.00927213612108436,0.014812834329013083,0.002616536055653882,0.007648613289247736,0.002614605432058274,0.0019562475213247164,0.00646029939181288,0.0029246482309424724,0.005053730128086895,0.0041528764285359565,0.012840848819537933,0.0018762083934049994,0.005414837812412272,0.015982784191897883,0.0027588689981497285,0.006418433573837891,0.003068614732285162,0.01393756552846816,0.04381498793843176,0.005813883107320716,0.024405377180980962,0.008656844256584023,0.026416104953013796,0.10464601231931912,0.08362604097063478,0.17785083321225903,0.07811410828749113,0.08808917743025943,0.0951793037578261,0.19866275911038042
GO,1.3993112758918167e-16,1.0,0.3198207602678565,0.13190767376898827,0.06233975626963394,0.053970635954972326,0.1515811684860115,0.09498930209562255,0.09104859013024463,0.014849142067467696,0.01929002943564786,0.005615924667347619,0.015392739570597993,0.03836493466933912,0.025849461000763373,0.011181886063170514,0.019658025192062004,0.007401390766980661,0.010525541050512122,0.0031476988073833134,0.006032683659757743,0.013348751279022249,0.006047123391041054,0.006874352769412023,0.007868421665897773,0.01025624906859283,0.005779646106472478,0.002634517640339352,0.009944609673865968,0.0015991321701749634,0.002998651971999742,0.013086646947739951,0.015101566268422201,0.003024002025498436,0.012789815514845686,0.012185733650872397,0.009100439666316924,0.00539672760320843,0.01703482950129942,0.03480811492726508,0.01973929486379609,0.013513472755976535,0.011531429213630817,0.03841824557604484,0.069422471724874,0.1352060643917723,0.15124798531260186,0.08767644935074945,0.07764967560069377,0.08780598002335638,0.17266162802377938
GO,3.9865650802121883e-16,1.0,0.27753155766931137,0.15161986125526292,0.05168300832227088,0.06595944970442884,0.08442232210920943,0.09658863723270487,0.08312144821590123,0.03035685320610484,0.04910744886571659,0.03343989209708058,0.029742975993477413,0.024987616085706214,0.024371749429931026,0.009545299064971547,0.009170789987334971,0.02148814979743944,0.015899035014544784,0.0002930530541616101,0.006146374015229162,0.002246538637950591,0.004161796566456102,0.006159583976005057,0.0077634978929547,0.005176266965255607,0.005507556709550154,0.006701870051036252,0.0019279029892076349,0.004635040221020446,0.0026233784162136807,0.006241184732703433,0.0049089675261451944,0.0031058539191536907,0.01602350780135409,0.01758096032723346,0.00866051375974099,0.00570172286534649,0.006576685226596639,0.041289204041984356,0.023068939221699957,0.04002726652043823,0.028429114452347443,0.06650689752772843,0.0869654994827591,0.09328825415538936,0.09335966496507078,0.1480880920390905,0.06932446037428829,0.09575337441196236,0.13463172281451
GO,9.14801492031528e-17,0.9999999999999999,0.31554731977495193,0.1428907430067962,0.08591343104165719,0.05459899809699265,0.0850385176643059,0.14119824141911186,0.041816297524808144,0.06658202790427235,0.039515960610734965,0.017397328418387346,0.026477585785676952,0.04709526834730075,0.02957417619570334,0.01788007889974439,0.02691391514787065,0.009817759940351145,0.01979837491042551,0.007723512775771906,0.024305182728064128,0.0028616454787041556,0.011639039705479767,0.012558148314024983,0.008305239709739497,0.010865314489855673,0.010324548389746491,0.0062268108999970866,0.0055105448926682996,0.005711534823218605,0.009886895892261558,0.012075785191255305,0.005675975147448874,0.0035791765258799844,0.021823401092159574,0.019647663156173414,0.00998638872217579,0.005094377659778839,0.029272935119301235,0.028140973468301748,0.014757081262574245,0.012919693931333335,0.02135922658077521,0.09615914375722591,0.06556270987390685,0.11257292641189653,0.07906170082855532,0.15308953194315478,0.03971511714123438,0.0961963113160639,0.06036667486464848
GO,9.044725771356613e-17,0.9999999999999999,0.29040021735143234,0.10100345871842555,0.06001615879035929,0.04237729335255735,0.05111242177344231,0.13174339591125792,0.10301571264568908,0.01582531027728109,0.03167561699218437,0.0246705235631059,0.034605592460553364,0.011394649540254851,0.032758103199181286,0.02521684207172371,0.023108145954384547,0.009490828596421329,0.0010094873244196176,0.009250533126934996,0.0054371824135634635,0.009118081011408803,0.0024196785671600726,0.006548033066937807,0.00933005841846284,0.0026754057517200517,0.00230979826772242,0.0026532243138756503,0.005865007253547366,0.012073715234450435,0.007951036286376912,0.005390479362439206,0.007033942472648582,0.009747896148247613,0.004207272830334195,0.008456590870377806,0.027516737733302,0.009284143795483599,0.023756427339342877,0.008476578107027823,0.047051736237073004,0.045040873118812635,0.015504426523043851,0.04555648025462036,0.1053691719904148,0.10796222367294797,0.028850596713419607,0.13416982937783425,0.04953773174620177,0.11874233030262943,0.12350330503313679
GO,6.724124798296445e-17,0.9999999999999998,0.31860707663259563,0.0810247366568456,0.06042088933155003,0.016750578298182033,0.09725404027054664,0.1318607328018989,0.07418303122906084,0.06151276933499632,0.024749071333573583,0.016385945434598648,0.01956611725392983,0.005267362993309722,0.00957215448232128,0.0040685834024861605,0.013092154821033243,0.008895790650647393,0.0009652964104824626,0.006219194906954247,0.008881912264105259,0.0038330384206706025,0.014151652416543826,0.008260181070853861,0.004516912629232151,0.0019974714322141614,0.005849909123652235,0.0031832364619609256,0.005563323246860579,0.007823992756577003,0.008838255682419215,0.007830379328375596,0.009711641094192371,0.0021429741876973153,0.007378996417913076,0.012410261854040804,0.01407896086248942,0.013899758480932412,0.011482153862675093,0.015934036550186208,0.008617606095306108,0.012327061781363896,0.03754397373879889,0.051404188171955606,0.08920560604384796,0.1538386089220196,0.04652884713832606,0.099513852468931,0.08122882643692055,0.07638954154534412,0.15523973693037607
GO,1.2755142133243539e-16,1.0,0.33241842341833727,0.14177788422676874,0.09072605361935598,0.05204527978617443,0.11636235027732174,0.14654698840701558,0.08641027334736168,0.021517928679629723,0.028920830324809556,0.03342287646623155,0.03482934779237846,0.013022032512686828,0.009385378186699832,0.010851837530655778,0.010156530059330862,0.01042675054209275,0.019682141414273435,0.011843367106786734,0.009897629186296978,0.005844493345241598,0.0012029997827793222,0.010151639083717317,0.012726407699441262,0.0007269164387915557,0.00564785858583562,0.002602222143585769,0.008641928726522155,0.010272259824816062,0.003824645360309618,0.008477076043279328,0.013538402554416325,0.010236724021855556,0.014883841807443966,0.011475820359094516,0.008098077225926044,0.02235741103543128,0.0034262859529209547,0.01569726743561259,0.013938555829230528,0.03865434726027547,0.020239585823577728,0.06455390110220896,0.0738201944314127,0.15747417211950931,0.10084585240272213,0.1107156152622921,0.062179791290009334,0.0660735387647023,0.1593205132857951
GO,2.0365665930593594e-16,1.0,0.31823438468097526,0.14322875107652583,0.11697005262394239,0.02256315523062547,0.09089057745100196,0.1715038467513949,0.07943963494211695,0.024005685297127967,0.01886987949098525,0.007259089567205277,0.03297804073081094,0.013720253336478595,0.033944539601190704,0.003083947533924568,0.00924907958393268,0.020662512851386632,0.010983726009603388,0.008109062696141098,0.019143917297734226,0.011665771379587608,0.008314847505562578,0.008267930459735354,0.0046194313651595955,0.009444785835249691,0.003972126266857475,0.007521410308098024,0.00679913288359663,0.002648302463680004,0.003955591725809114,0.00329921057819781,0.021493797168888815,0.012669114605102004,0.00798634804488267,0.009923175686357144,0.013264324624798634,0.008281130090774498,0.015336490068773597,0.005997364037632835,0.02369454850273091,0.020313065819645672,0.04569337858012874,0.028840320947969143,0.1090746874604732,0.15237913079351736,0.06346645376360559,0.12992159004944362,0.01688249344011747,0.05388327466010206,0.10851364824242082
GO,3.666358239391698e-16,0.9999999999999999,0.24482986949246124,0.07154446725769883,0.05495277651252238,0.036882915643960325,0.017326922597182052,0.14309635324893352,0.0513913713138507,0.06171976027341844,0.017217728046275905,0.018416964292982656,0.033794355253809444,0.03978826544985082,0.014474319748717691,0.014647403732848297,0.024029974328099307,0.007149665755704402,0.01207281762446348,0.008744650202252,0.0026227310513607938,0.008539369759488977,0.0030405569217145994,0.005239266319949057,0.01054287486672911,0.008946294476192598,0.0027017018472894495,0.004410635838096185,0.012115708677244498,0.00883275932323076,0.005790691957737541,0.0029975146743012574,0.016724169505487753,0.007350634202818644,0.011356278993966974,0.011773368541244549,0.0016965441718214958,0.02228705451354966,0.007061172164364354,0.03467656378697951,0.02231741644933678,0.028949664184210036,0.03303390650056228,0.06832482315818239,0.055857786717865586,0.1211339159999645,0.03960950219599448,0.15298210294155223,0.015758842607967102,0.09543136272418372,0.08263314098691647
GO,6.725834219908738e-17,1.0,0.30986090611614686,0.1304605703142152,0.0826225488801362,0.04420803677538766,0.08304670046624446,0.15065820168820462,0.09794362054454037,0.016816040585789806,0.03942671720813729,0.009018066098713444,0.03779331877301058,0.013375558928394676,0.0398786814849723,0.020778299396208816,0.016605621495680834,0.0021190159110725682,0.02082150370623557,0.008265583885611197,0.017937687071479056,0.016402354372201774,0.006615848543605349,0.012172217069758132,0.013247158553911518,0.008722272482489175,0.0045062448077646125,0.015310499200649025,0.009470719201971524,0.006794884727427212,0.012042806101110595,0.011686610579979127,0.015197017253807501,0.0007727964798678488,0.013560308256544747,0.011283209959098893,0.023732216416432275,0.01910755503007763,0.014818441444039692,0.02524362164059374,0.04096073921188295,0.030935393162554198,0.03041584403920372,0.017924956528784525,0.12463509666090854,0.12282007010961626,0.02357881381178512,0.14671539126734498,0.04575066033171697,0.04456273888183721,0.07866938163865288
GO,1.4466629757922978e-16,1.0,0.32179907940149727,0.13185505626511126,0.08256085211051735,0.03652981214301327,0.12785354882078945,0.14774143672245335,0.03285585318953272,0.01891723379535883,0.048734320049565266,0.00992480344580275,0.02781483447924652,0.017614877566419863,0.022415088103397762,0.023730111297935973,0.007279092797481777,0.026988224926868337,0.00870836262839215,0.015321754412981456,0.011727820189757427,0.016139824346823997,0.009379982918859154,0.010990127020460715,0.020063810992376818,0.006883549777038302,0.006187699106831828,0.0073141196992759176,0.009708767428543277,0.004413967270410432,0.006371382797476114,0.01144990318315423,0.007375354478293434,0.012663945628429372,0.004833557555955975,0.02596509126687944,0.0037879945082018216,0.015500574351794114,0.015107215548957144,0.00861709886068409,0.019962435590240704,0.033119435781470134,0.03232101070826213,0.03423390202652776,0.07388532733298628,0.13922229228247968,0.1283124610603451,0.13349879283308655,0.04359688307853394,0.05414984913632841,0.09988548505597823
GO,1.3735806813470004e-16,1.0,0.33161899717249826,0.11757874515379431,0.02429949600100452,0.07609559316011996,0.11963182889695025,0.09628218206656003,0.054020366450577256,0.031190231347149988,0.06110038360588399,0.056440038699151235,0.020687849661365023,0.04200607644881619,0.013061759874192396,0.016370202857815548,0.025993038465506022,0.00855461875749916,0.00723159630034821,0.017271066192829716,0.00556946535701518,0.020134923457660766,0.016022080764839373,0.004120983116667933,0.0010315535565373036,0.013896904746613908,0.007899352838176912,0.009393644322055467,0.015619808039474868,0.003926121063497289,0.0072880547436537935,0.012439881821287097,0.014580871347378514,0.0034756960867276076,0.004018593002128281,0.02047180357192533,0.0034488964210894453,0.02762989880808743,0.0062305590218660195,0.01749965109979351,0.006754673309850435,0.036190562091666226,0.05524997195478836,0.023459005932909522,0.08971072399592113,0.07150868901930724,0.1249536470476898,0.18980784606428877,0.051919522239395215,0.045274836667228605,0.18908412994130988
GO,1.3809878360319002e-16,1.0,0.31263734597626497,0.1108364599869842,0.04747995162123654,0.04898981863960609,0.11902861841111408,0.08953941138635489,0.07250744474767006,0.05127942654562968,0.03214005205571667,0.02456097287105048,0.014177838084940102,0.028299786709794907,0.040190197286982865,0.005632565375854974,0.0144900939722516,0.005661412081998017,0.00833315186326379,0.001066328217373116,0.014515654868636506,0.011323138689893219,0.006518236702393185,0.004293466885817633,0.006959106966277237,0.01026714205915627,0.0062353458893594374,0.0016254762807207653,0.007152716527200496,0.0033438434532559883,0.014866632211901334,0.007642040916608213,0.0057630786419329925,0.00603560835404537,0.006804006010006535,0.00981210327298181,0.013353902645631913,0.023047243894247785,0.008356721402555826,0.01865588416127725,0.024963159711865825,0.023027231496675873,0.04502100508307041,0.043556496744177796,0.07461185600632379,0.07610998129549716,0.15257933701147258,0.16946956823845066,0.04570012346743154,0.03971360985815331,0.1891298632065863
